@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,818,90,82,8,0,91.111111,8.888889,0,0,0.033143,0.12728,94.920402,99.939473,40.843321,39.584152,1.259169,0.453815,0.439824,0.013991,1.276295,0.014181,3.124855,1,82,1,8,0,0,0,0,0.911111,1,0.953488,?,0.5,0.911111,0.911111,0.911111,0.088889,0.088889,?,0.911111,?,?,0.5,0.838025,?,0.911111,0.001,0,0,0,0,0,14568,128329,25681,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,818,90,82,8,0,91.111111,8.888889,0,0,0.033143,0.12728,94.920402,99.939473,40.843321,39.584152,1.259169,0.453815,0.439824,0.013991,1.276295,0.014181,3.124855,1,82,1,8,0,0,0,0,0.911111,1,0.953488,?,0.5,0.911111,0.911111,0.911111,0.088889,0.088889,?,0.911111,?,?,0.5,0.838025,?,0.911111,0.001,0,0,0,0,0,14568,128329,25681,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,83,8,0,91.208791,8.791209,0,0,0.033002,0.12665,94.889273,99.932045,41.002208,39.725729,1.276479,0.450574,0.436546,0.014027,1.293448,0.014214,3.154582,1,83,1,8,0,0,0,0,0.912088,1,0.954023,?,0.5,0.912088,0.912088,0.912088,0.087912,0.087912,?,0.912088,?,?,0.5,0.839633,?,0.912088,0.002,0,0.015625,0,15.625,0,14568,128188,25822,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,83,8,0,91.208791,8.791209,0,0,0.033002,0.12665,94.889273,99.932045,41.002208,39.725729,1.276479,0.450574,0.436546,0.014027,1.293448,0.014214,3.154582,1,83,1,8,0,0,0,0,0.912088,1,0.954023,?,0.5,0.912088,0.912088,0.912088,0.087912,0.087912,?,0.912088,?,?,0.5,0.839633,?,0.912088,0.001,0,0,0,0,0,14568,128188,25822,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,83,8,0,91.208791,8.791209,0,0,0.033002,0.12665,94.889273,99.932045,41.002208,39.725729,1.276479,0.450574,0.436546,0.014027,1.293448,0.014214,3.154582,1,83,1,8,0,0,0,0,0.912088,1,0.954023,?,0.5,0.912088,0.912088,0.912088,0.087912,0.087912,?,0.912088,?,?,0.5,0.839633,?,0.912088,0.001,0.001,0,0,0,0,14568,128188,25822,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,83,8,0,91.208791,8.791209,0,0,0.033002,0.12665,94.889273,99.932045,41.002208,39.725729,1.276479,0.450574,0.436546,0.014027,1.293448,0.014214,3.154582,1,83,1,8,0,0,0,0,0.912088,1,0.954023,?,0.5,0.912088,0.912088,0.912088,0.087912,0.087912,?,0.912088,?,?,0.5,0.839633,?,0.912088,0.001,0,0,0,0,0,14568,128188,25822,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,82,9,0,90.10989,9.89011,0,0,0.034775,0.134295,95.192967,100.013728,50.378155,1113.425323,-1063.047168,0.553606,12.235443,-11.681837,1.276312,0.014025,2.533463,1,82,1,9,0,0,0,0,0.901099,1,0.947977,?,0.5,0.901099,0.901099,0.901099,0.098901,0.098901,?,0.901099,?,?,0.5,0.819829,?,0.901099,0.001,0,0,0,0,0,14568,128188,25822,98.901099,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,82,9,0,90.10989,9.89011,0,0,0.034772,0.134283,95.192528,100.01362,49.378155,49.099516,0.278639,0.542617,0.539555,0.003062,1.276331,0.014026,2.584809,1,82,1,9,0,0,0,0,0.901099,1,0.947977,?,0.5,0.901099,0.901099,0.901099,0.098901,0.098901,?,0.901099,?,?,0.5,0.819829,?,0.901099,0.001,0,0,0,0,0,14568,128188,25822,98.901099,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,82,9,0,90.10989,9.89011,0,0,0.034772,0.134283,95.192528,100.01362,49.378155,49.099516,0.278639,0.542617,0.539555,0.003062,1.276331,0.014026,2.584809,1,82,1,9,0,0,0,0,0.901099,1,0.947977,?,0.5,0.901099,0.901099,0.901099,0.098901,0.098901,?,0.901099,?,?,0.5,0.819829,?,0.901099,0.001,0,0,0,0,0,14568,128188,25822,98.901099,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,82,9,0,90.10989,9.89011,0,0,0.034775,0.134295,95.192967,100.013728,50.378155,1113.425323,-1063.047168,0.553606,12.235443,-11.681837,1.276312,0.014025,2.533463,1,82,1,9,0,0,0,0,0.901099,1,0.947977,?,0.5,0.901099,0.901099,0.901099,0.098901,0.098901,?,0.901099,?,?,0.5,0.819829,?,0.901099,0.001,0,0,0,0,0,14568,128188,25822,98.901099,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,818,90,82,8,0,91.111111,8.888889,0,0,0.033143,0.12728,94.920402,99.939473,40.843321,39.584152,1.259169,0.453815,0.439824,0.013991,1.276295,0.014181,3.124855,1,82,1,8,0,0,0,0,0.911111,1,0.953488,?,0.5,0.911111,0.911111,0.911111,0.088889,0.088889,?,0.911111,?,?,0.5,0.838025,?,0.911111,0.001,0,0,0,0,0,14568,128329,25681,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,8,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,818,90,82,8,0,91.111111,8.888889,0,0,0.033143,0.12728,94.920402,99.939473,40.843321,39.584152,1.259169,0.453815,0.439824,0.013991,1.276295,0.014181,3.124855,1,82,1,8,0,0,0,0,0.911111,1,0.953488,?,0.5,0.911111,0.911111,0.911111,0.088889,0.088889,?,0.911111,?,?,0.5,0.838025,?,0.911111,0.001,0,0,0,0,0,14568,128329,25681,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,83,8,0,91.208791,8.791209,0,0,0.033002,0.12665,94.889273,99.932045,41.002208,39.725729,1.276479,0.450574,0.436546,0.014027,1.293448,0.014214,3.154582,1,83,1,8,0,0,0,0,0.912088,1,0.954023,?,0.5,0.912088,0.912088,0.912088,0.087912,0.087912,?,0.912088,?,?,0.5,0.839633,?,0.912088,0,0.001,0,0,0,0,14568,128188,25822,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,83,8,0,91.208791,8.791209,0,0,0.033002,0.12665,94.889273,99.932045,41.002208,39.725729,1.276479,0.450574,0.436546,0.014027,1.293448,0.014214,3.154582,1,83,1,8,0,0,0,0,0.912088,1,0.954023,?,0.5,0.912088,0.912088,0.912088,0.087912,0.087912,?,0.912088,?,?,0.5,0.839633,?,0.912088,0.001,0,0,0,0,0,14568,128188,25822,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,83,8,0,91.208791,8.791209,0,0,0.033002,0.12665,94.889273,99.932045,41.002208,39.725729,1.276479,0.450574,0.436546,0.014027,1.293448,0.014214,3.154582,1,83,1,8,0,0,0,0,0.912088,1,0.954023,?,0.5,0.912088,0.912088,0.912088,0.087912,0.087912,?,0.912088,?,?,0.5,0.839633,?,0.912088,0.001,0,0,0,0,0,14568,128188,25822,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,83,8,0,91.208791,8.791209,0,0,0.033002,0.12665,94.889273,99.932045,41.002208,39.725729,1.276479,0.450574,0.436546,0.014027,1.293448,0.014214,3.154582,1,83,1,8,0,0,0,0,0.912088,1,0.954023,?,0.5,0.912088,0.912088,0.912088,0.087912,0.087912,?,0.912088,?,?,0.5,0.839633,?,0.912088,0.001,0,0,0,0,0,14568,128188,25822,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,82,9,0,90.10989,9.89011,0,0,0.034772,0.134283,95.192528,100.01362,49.378155,49.099516,0.278639,0.542617,0.539555,0.003062,1.276331,0.014026,2.584809,1,82,1,9,0,0,0,0,0.901099,1,0.947977,?,0.5,0.901099,0.901099,0.901099,0.098901,0.098901,?,0.901099,?,?,0.5,0.819829,?,0.901099,0.001,0,0,0,0,0,14568,128188,25822,98.901099,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,82,9,0,90.10989,9.89011,0,0,0.034772,0.134283,95.192528,100.01362,49.378155,49.099516,0.278639,0.542617,0.539555,0.003062,1.276331,0.014026,2.584809,1,82,1,9,0,0,0,0,0.901099,1,0.947977,?,0.5,0.901099,0.901099,0.901099,0.098901,0.098901,?,0.901099,?,?,0.5,0.819829,?,0.901099,0.001,0,0.015625,0,15.625,0,14568,128188,25822,98.901099,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,82,9,0,90.10989,9.89011,0,0,0.034775,0.134295,95.192967,100.013728,50.378155,1113.425323,-1063.047168,0.553606,12.235443,-11.681837,1.276312,0.014025,2.533463,1,82,1,9,0,0,0,0,0.901099,1,0.947977,?,0.5,0.901099,0.901099,0.901099,0.098901,0.098901,?,0.901099,?,?,0.5,0.819829,?,0.901099,0.001,0,0,0,0,0,14568,128188,25822,98.901099,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,82,9,0,90.10989,9.89011,0,0,0.034775,0.134295,95.192967,100.013728,50.378155,1113.425323,-1063.047168,0.553606,12.235443,-11.681837,1.276312,0.014025,2.533463,1,82,1,9,0,0,0,0,0.901099,1,0.947977,?,0.5,0.901099,0.901099,0.901099,0.098901,0.098901,?,0.901099,?,?,0.5,0.819829,?,0.901099,0.001,0,0,0,0,0,14568,128188,25822,98.901099,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,818,90,82,8,0,91.111111,8.888889,0,0,0.033143,0.12728,94.920402,99.939473,40.843321,39.584152,1.259169,0.453815,0.439824,0.013991,1.276295,0.014181,3.124855,1,82,1,8,0,0,0,0,0.911111,1,0.953488,?,0.5,0.911111,0.911111,0.911111,0.088889,0.088889,?,0.911111,?,?,0.5,0.838025,?,0.911111,0.001,0,0,0,0,0,14568,128329,25681,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,9,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,818,90,82,8,0,91.111111,8.888889,0,0,0.033143,0.12728,94.920402,99.939473,40.843321,39.584152,1.259169,0.453815,0.439824,0.013991,1.276295,0.014181,3.124855,1,82,1,8,0,0,0,0,0.911111,1,0.953488,?,0.5,0.911111,0.911111,0.911111,0.088889,0.088889,?,0.911111,?,?,0.5,0.838025,?,0.911111,0.001,0,0,0,0,0,14568,128329,25681,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,83,8,0,91.208791,8.791209,0,0,0.033002,0.12665,94.889273,99.932045,41.002208,39.725729,1.276479,0.450574,0.436546,0.014027,1.293448,0.014214,3.154582,1,83,1,8,0,0,0,0,0.912088,1,0.954023,?,0.5,0.912088,0.912088,0.912088,0.087912,0.087912,?,0.912088,?,?,0.5,0.839633,?,0.912088,0.001,0,0,0,0,0,14568,128188,25822,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,83,8,0,91.208791,8.791209,0,0,0.033002,0.12665,94.889273,99.932045,41.002208,39.725729,1.276479,0.450574,0.436546,0.014027,1.293448,0.014214,3.154582,1,83,1,8,0,0,0,0,0.912088,1,0.954023,?,0.5,0.912088,0.912088,0.912088,0.087912,0.087912,?,0.912088,?,?,0.5,0.839633,?,0.912088,0.001,0,0,0,0,0,14568,128188,25822,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,83,8,0,91.208791,8.791209,0,0,0.033002,0.12665,94.889273,99.932045,41.002208,39.725729,1.276479,0.450574,0.436546,0.014027,1.293448,0.014214,3.154582,1,83,1,8,0,0,0,0,0.912088,1,0.954023,?,0.5,0.912088,0.912088,0.912088,0.087912,0.087912,?,0.912088,?,?,0.5,0.839633,?,0.912088,0.001,0,0,0,0,0,14568,128188,25822,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,83,8,0,91.208791,8.791209,0,0,0.033002,0.12665,94.889273,99.932045,41.002208,39.725729,1.276479,0.450574,0.436546,0.014027,1.293448,0.014214,3.154582,1,83,1,8,0,0,0,0,0.912088,1,0.954023,?,0.5,0.912088,0.912088,0.912088,0.087912,0.087912,?,0.912088,?,?,0.5,0.839633,?,0.912088,0.001,0,0,0,0,0,14568,128188,25822,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,82,9,0,90.10989,9.89011,0,0,0.034775,0.134295,95.192967,100.013728,50.378155,1113.425323,-1063.047168,0.553606,12.235443,-11.681837,1.276312,0.014025,2.533463,1,82,1,9,0,0,0,0,0.901099,1,0.947977,?,0.5,0.901099,0.901099,0.901099,0.098901,0.098901,?,0.901099,?,?,0.5,0.819829,?,0.901099,0.002,0,0.015625,0,15.625,0,14568,128188,25822,98.901099,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,82,9,0,90.10989,9.89011,0,0,0.034775,0.134295,95.192967,100.013728,50.378155,1113.425323,-1063.047168,0.553606,12.235443,-11.681837,1.276312,0.014025,2.533463,1,82,1,9,0,0,0,0,0.901099,1,0.947977,?,0.5,0.901099,0.901099,0.901099,0.098901,0.098901,?,0.901099,?,?,0.5,0.819829,?,0.901099,0,0,0,0,0,0,14568,128188,25822,98.901099,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,82,9,0,90.10989,9.89011,0,0,0.034772,0.134283,95.192528,100.01362,49.378155,49.099516,0.278639,0.542617,0.539555,0.003062,1.276331,0.014026,2.584809,1,82,1,9,0,0,0,0,0.901099,1,0.947977,?,0.5,0.901099,0.901099,0.901099,0.098901,0.098901,?,0.901099,?,?,0.5,0.819829,?,0.901099,0.001,0,0,0,0,0,14568,128188,25822,98.901099,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,817,91,82,9,0,90.10989,9.89011,0,0,0.034772,0.134283,95.192528,100.01362,49.378155,49.099516,0.278639,0.542617,0.539555,0.003062,1.276331,0.014026,2.584809,1,82,1,9,0,0,0,0,0.901099,1,0.947977,?,0.5,0.901099,0.901099,0.901099,0.098901,0.098901,?,0.901099,?,?,0.5,0.819829,?,0.901099,0.001,0,0,0,0,0,14568,128188,25822,98.901099,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,818,90,82,8,0,91.111111,8.888889,0,0,0.033143,0.12728,94.920402,99.939473,40.843321,39.584152,1.259169,0.453815,0.439824,0.013991,1.276295,0.014181,3.124855,1,82,1,8,0,0,0,0,0.911111,1,0.953488,?,0.5,0.911111,0.911111,0.911111,0.088889,0.088889,?,0.911111,?,?,0.5,0.838025,?,0.911111,0.001,0,0,0,0,0,14568,128329,25681,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,10,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201207.0324,818,90,82,8,0,91.111111,8.888889,0,0,0.033143,0.12728,94.920402,99.939473,40.843321,39.584152,1.259169,0.453815,0.439824,0.013991,1.276295,0.014181,3.124855,1,82,1,8,0,0,0,0,0.911111,1,0.953488,?,0.5,0.911111,0.911111,0.911111,0.088889,0.088889,?,0.911111,?,?,0.5,0.838025,?,0.911111,0.001,0,0,0,0,0,14568,128329,25681,100,20,'Number of leaves: 1\nSize of the tree: 1\n',1,1,1
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,1,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,65,26,0,71.428571,28.571429,0,0.069969,0.057408,0.225135,165.062008,177.640724,41.002208,168.610947,-127.608739,0.450574,1.852868,-1.402294,-52.60461,-0.578073,-128.297019,0.746988,62,0.625,5,0.375,3,0.253012,21,0.925373,0.746988,0.826667,0.07839,0.679217,0.962877,0.714286,0.590179,0.409821,0.285714,0.85601,0.714286,0.771575,0.079992,0.681335,0.892709,0.513333,0.714286,0.005,0.002,0,0,0,0,49936,128188,25822,76.923077,12.747253,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,1,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,68,23,0,74.725275,25.274725,0,0.027868,0.04974,0.2109,143.01567,166.408645,41.002208,124.862965,-83.860757,0.450574,1.37212,-0.921547,-40.003028,-0.439594,-97.563107,0.795181,66,0.75,6,0.25,2,0.204819,17,0.916667,0.795181,0.851613,0.031477,0.683735,0.962477,0.747253,0.702072,0.297928,0.252747,0.845334,0.747253,0.78977,0.031477,0.684,0.899925,0.499881,0.747253,0.004,0.002,0.015625,0,15.625,0,49936,128188,25822,84.615385,11.758242,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,1,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,74,17,0,81.318681,18.681319,0,0.281468,0.037289,0.174172,107.214348,137.42908,41.002208,77.073424,-36.071217,0.450574,0.846961,-0.396387,-21.856024,-0.240176,-53.304507,0.831325,69,0.375,3,0.625,5,0.168675,14,0.958333,0.831325,0.890323,0.317918,0.829819,0.980451,0.813187,0.356862,0.643138,0.186813,0.897219,0.813187,0.844612,0.317918,0.829687,0.931344,0.630346,0.813187,0.003,0.001,0,0,0,0,49936,128188,25822,90.10989,11.868132,?,?,?,?
